gene,transcript,protein_change,score,pvalue,qvalue,info
ARID1A,ENST00000324856,.,.,8.0,3.5690740740740748e-06,SAMPLES=466;SNV=413;INDEL=111;STRATIFIED_FDR=1.1921052631578947e-07
FAM71B,ENST00000302938,.,.,0.006987247680243071,1.0,SAMPLES=163;SNV=174;INDEL=3;STRATIFIED_FDR=1.0
PRAMEF6,ENST00000376189,.,.,0.006951942056135904,1.0,SAMPLES=52;SNV=55;INDEL=0;STRATIFIED_FDR=1.0
OR51L1,ENST00000321543,.,.,0.0069475290549225925,1.0,SAMPLES=81;SNV=85;INDEL=0;STRATIFIED_FDR=1.0
ZFHX4,ENST00000521891,.,.,0.006938703187019273,1.0,SAMPLES=821;SNV=1031;INDEL=11;STRATIFIED_FDR=1.0
ANKS6,ENST00000353234,.,.,0.006929877498474349,1.0,SAMPLES=60;SNV=62;INDEL=0;STRATIFIED_FDR=1.0
ASL,ENST00000304874,.,.,0.006929877498474349,1.0,SAMPLES=53;SNV=53;INDEL=1;STRATIFIED_FDR=1.0
ECE2,ENST00000402825,.,.,0.0069078140617572035,1.0,SAMPLES=132;SNV=135;INDEL=0;STRATIFIED_FDR=1.0
NLRC4,ENST00000404025,.,.,0.006903401508917052,1.0,SAMPLES=117;SNV=120;INDEL=1;STRATIFIED_FDR=1.0
JKAMP,ENST00000261247,.,.,0.006903401508917052,1.0,SAMPLES=23;SNV=24;INDEL=0;STRATIFIED_FDR=1.0
C2CD4D,ENST00000454109,.,.,0.006898989000909259,1.0,SAMPLES=8;SNV=8;INDEL=0;STRATIFIED_FDR=1.0
ZNF518B,ENST00000326756,.,.,0.00689016411938691,1.0,SAMPLES=110;SNV=111;INDEL=1;STRATIFIED_FDR=1.0
CENPQ,ENST00000335783,.,.,0.0068813394171828675,1.0,SAMPLES=21;SNV=21;INDEL=0;STRATIFIED_FDR=1.0
ENTPD2,ENST00000355097,.,.,0.006876927133322959,1.0,SAMPLES=26;SNV=27;INDEL=0;STRATIFIED_FDR=1.0
COL6A3,ENST00000295550,.,.,0.006876927133322959,1.0,SAMPLES=465;SNV=505;INDEL=7;STRATIFIED_FDR=1.0
HRNR,ENST00000368801,.,.,0.0068725148942898944,1.0,SAMPLES=414;SNV=470;INDEL=2;STRATIFIED_FDR=1.0
UGT1A8,ENST00000305208,.,.,0.0068725148942898944,1.0,SAMPLES=80;SNV=81;INDEL=2;STRATIFIED_FDR=1.0
C12orf50,ENST00000298699,.,.,0.0068725148942898944,1.0,SAMPLES=84;SNV=81;INDEL=3;STRATIFIED_FDR=1.0
TFAP2B,ENST00000393655,.,.,0.0068725148942898944,1.0,SAMPLES=93;SNV=96;INDEL=0;STRATIFIED_FDR=1.0
TBC1D2,ENST00000375066,.,.,0.006868102700082714,1.0,SAMPLES=66;SNV=65;INDEL=3;STRATIFIED_FDR=1.0
COL22A1,ENST00000303045,.,.,0.006863690550700606,1.0,SAMPLES=408;SNV=446;INDEL=6;STRATIFIED_FDR=1.0
SNRNP200,ENST00000323853,.,.,0.006832806760049829,1.0,SAMPLES=157;SNV=163;INDEL=5;STRATIFIED_FDR=1.0
PHACTR3,ENST00000371015,.,.,0.006828394969235067,1.0,SAMPLES=120;SNV=124;INDEL=3;STRATIFIED_FDR=1.0
SLIT3,ENST00000519560,.,.,0.006819571522055208,1.0,SAMPLES=244;SNV=265;INDEL=1;STRATIFIED_FDR=1.0
PTPRO,ENST00000281171,.,.,0.006815159865688193,1.0,SAMPLES=141;SNV=150;INDEL=1;STRATIFIED_FDR=1.0
C11orf87,ENST00000327419,.,.,0.006806336687395588,1.0,SAMPLES=41;SNV=43;INDEL=1;STRATIFIED_FDR=1.0
PRM2,ENST00000241808,.,.,0.006806336687395588,1.0,SAMPLES=18;SNV=18;INDEL=0;STRATIFIED_FDR=1.0
DPH1,ENST00000263083,.,.,0.006779868227983271,1.0,SAMPLES=34;SNV=35;INDEL=0;STRATIFIED_FDR=1.0
TMEM41A,ENST00000421852,.,.,0.0067666346031813665,1.0,SAMPLES=18;SNV=17;INDEL=1;STRATIFIED_FDR=1.0
R3HDM2,ENST00000347140,.,.,0.00676222348452341,1.0,SAMPLES=52;SNV=51;INDEL=1;STRATIFIED_FDR=1.0
ACN9,ENST00000432641,.,.,0.006757812410668673,1.0,SAMPLES=14;SNV=13;INDEL=1;STRATIFIED_FDR=1.0
ALPK1,ENST00000458497,.,.,0.006753401381616198,1.0,SAMPLES=119;SNV=127;INDEL=0;STRATIFIED_FDR=1.0
CLCN7,ENST00000382745,.,.,0.006748990397365025,1.0,SAMPLES=66;SNV=66;INDEL=1;STRATIFIED_FDR=1.0
NOL6,ENST00000297990,.,.,0.006731346908355746,1.0,SAMPLES=88;SNV=103;INDEL=1;STRATIFIED_FDR=1.0
BTN3A2,ENST00000356386,.,.,0.006726936148097729,1.0,SAMPLES=30;SNV=32;INDEL=0;STRATIFIED_FDR=1.0
PNPLA6,ENST00000414982,.,.,0.00669165167860911,1.0,SAMPLES=132;SNV=135;INDEL=2;STRATIFIED_FDR=1.0
ERGIC1,ENST00000393784,.,.,0.00669165167860911,1.0,SAMPLES=27;SNV=29;INDEL=0;STRATIFIED_FDR=1.0
VTN,ENST00000226218,.,.,0.006687241321481313,1.0,SAMPLES=38;SNV=40;INDEL=0;STRATIFIED_FDR=1.0
PCDH11X,ENST00000395337,.,.,0.0066784207415880184,1.0,SAMPLES=302;SNV=328;INDEL=2;STRATIFIED_FDR=1.0
USH1C,ENST00000005226,.,.,0.006674010518820603,1.0,SAMPLES=126;SNV=132;INDEL=1;STRATIFIED_FDR=1.0
EXOC2,ENST00000230449,.,.,0.006669600340838211,1.0,SAMPLES=81;SNV=82;INDEL=1;STRATIFIED_FDR=1.0
ADAM18,ENST00000265707,.,.,0.0066607801192246656,1.0,SAMPLES=152;SNV=168;INDEL=0;STRATIFIED_FDR=1.0
IRGC,ENST00000244314,.,.,0.006656370075591691,1.0,SAMPLES=93;SNV=94;INDEL=1;STRATIFIED_FDR=1.0
PTPRR,ENST00000283228,.,.,0.006656370075591691,1.0,SAMPLES=103;SNV=106;INDEL=0;STRATIFIED_FDR=1.0
TRIM49,ENST00000329758,.,.,0.006647550122668941,1.0,SAMPLES=99;SNV=101;INDEL=1;STRATIFIED_FDR=1.0
CDK3,ENST00000425876,.,.,0.006603453044680564,1.0,SAMPLES=33;SNV=34;INDEL=0;STRATIFIED_FDR=1.0
KIAA1210,ENST00000402510,.,.,0.006585815467108011,1.0,SAMPLES=227;SNV=238;INDEL=4;STRATIFIED_FDR=1.0
TMEM101,ENST00000589334,.,.,0.0065461335363383106,1.0,SAMPLES=24;SNV=23;INDEL=1;STRATIFIED_FDR=1.0
C2orf54,ENST00000388934,.,.,0.006541724656724638,1.0,SAMPLES=38;SNV=40;INDEL=0;STRATIFIED_FDR=1.0
TMEM130,ENST00000416379,.,.,0.006519680930003503,1.0,SAMPLES=71;SNV=69;INDEL=2;STRATIFIED_FDR=1.0
RGS17,ENST00000367225,.,.,0.006480005041277993,1.0,SAMPLES=24;SNV=22;INDEL=2;STRATIFIED_FDR=1.0
ANXA10,ENST00000359299,.,.,0.006480005041277993,1.0,SAMPLES=33;SNV=33;INDEL=0;STRATIFIED_FDR=1.0
RPL7,ENST00000352983,.,.,0.006475596832934416,1.0,SAMPLES=17;SNV=17;INDEL=0;STRATIFIED_FDR=1.0
COL4A6,ENST00000372216,.,.,0.006475596832934416,1.0,SAMPLES=198;SNV=213;INDEL=1;STRATIFIED_FDR=1.0
BIVM,ENST00000257336,.,.,0.006449148522466531,1.0,SAMPLES=38;SNV=39;INDEL=1;STRATIFIED_FDR=1.0
MARCH1,ENST00000503008,.,.,0.006449148522466531,1.0,SAMPLES=61;SNV=62;INDEL=1;STRATIFIED_FDR=1.0
IDH3B,ENST00000380843,.,.,0.006444740627312384,1.0,SAMPLES=27;SNV=27;INDEL=1;STRATIFIED_FDR=1.0
OR4K14,ENST00000305045,.,.,0.0064403327768959035,1.0,SAMPLES=84;SNV=85;INDEL=1;STRATIFIED_FDR=1.0
MFAP2,ENST00000375535,.,.,0.0064403327768959035,1.0,SAMPLES=8;SNV=8;INDEL=0;STRATIFIED_FDR=1.0
C1orf115,ENST00000294889,.,.,0.0064359249712162775,1.0,SAMPLES=11;SNV=11;INDEL=0;STRATIFIED_FDR=1.0
EIF4A1,ENST00000293831,.,.,0.0064315172102725505,1.0,SAMPLES=41;SNV=42;INDEL=1;STRATIFIED_FDR=1.0
SPIN1,ENST00000375859,.,.,0.0064315172102725505,1.0,SAMPLES=19;SNV=19;INDEL=0;STRATIFIED_FDR=1.0
NLRP1,ENST00000572272,.,.,0.0064138866138383635,1.0,SAMPLES=165;SNV=167;INDEL=3;STRATIFIED_FDR=1.0
GPD2,ENST00000310454,.,.,0.0064138866138383635,1.0,SAMPLES=57;SNV=60;INDEL=0;STRATIFIED_FDR=1.0
ADAMTSL4,ENST00000271643,.,.,0.006409479076560506,1.0,SAMPLES=105;SNV=108;INDEL=2;STRATIFIED_FDR=1.0
OR2T10,ENST00000330500,.,.,0.006405071584013051,1.0,SAMPLES=86;SNV=89;INDEL=1;STRATIFIED_FDR=1.0
ANO4,ENST00000392979,.,.,0.006396256733105907,1.0,SAMPLES=207;SNV=221;INDEL=1;STRATIFIED_FDR=1.0
THOC1,ENST00000261600,.,.,0.006391849374744404,1.0,SAMPLES=37;SNV=33;INDEL=4;STRATIFIED_FDR=1.0
CSPP1,ENST00000262210,.,.,0.00638744206110967,1.0,SAMPLES=106;SNV=105;INDEL=1;STRATIFIED_FDR=1.0
MAP1LC3C,ENST00000357246,.,.,0.006369813253820915,1.0,SAMPLES=32;SNV=32;INDEL=0;STRATIFIED_FDR=1.0
IQCF1,ENST00000310914,.,.,0.006369813253820915,1.0,SAMPLES=23;SNV=23;INDEL=0;STRATIFIED_FDR=1.0
MESP2,ENST00000341735,.,.,0.0063609991185138255,1.0,SAMPLES=32;SNV=32;INDEL=1;STRATIFIED_FDR=1.0
SRPK3,ENST00000370101,.,.,0.006356592117941456,1.0,SAMPLES=52;SNV=51;INDEL=2;STRATIFIED_FDR=1.0
FBXO18,ENST00000379999,.,.,0.006356592117941456,1.0,SAMPLES=108;SNV=112;INDEL=2;STRATIFIED_FDR=1.0
ATRAID,ENST00000380171,.,.,0.0063433713845379635,1.0,SAMPLES=19;SNV=18;INDEL=1;STRATIFIED_FDR=1.0
CIB2,ENST00000258930,.,.,0.006338964562838378,1.0,SAMPLES=28;SNV=29;INDEL=0;STRATIFIED_FDR=1.0
GPR108,ENST00000264080,.,.,0.006330151053586032,1.0,SAMPLES=42;SNV=43;INDEL=1;STRATIFIED_FDR=1.0
SLC19A1,ENST00000311124,.,.,0.006316931125061112,1.0,SAMPLES=55;SNV=59;INDEL=0;STRATIFIED_FDR=1.0
COL11A1,ENST00000370096,.,.,0.006281679949562612,1.0,SAMPLES=477;SNV=537;INDEL=5;STRATIFIED_FDR=1.0
APEX1,ENST00000216714,.,.,0.006272867602747442,1.0,SAMPLES=18;SNV=19;INDEL=0;STRATIFIED_FDR=1.0
EIF4E,ENST00000450253,.,.,0.006268461496393764,1.0,SAMPLES=19;SNV=19;INDEL=0;STRATIFIED_FDR=1.0
TMEM215,ENST00000342743,.,.,0.006264055434741546,1.0,SAMPLES=47;SNV=48;INDEL=0;STRATIFIED_FDR=1.0
TENM2,ENST00000518659,.,.,0.006264055434741546,1.0,SAMPLES=342;SNV=366;INDEL=2;STRATIFIED_FDR=1.0
RBM3,ENST00000376759,.,.,0.006259649417789832,1.0,SAMPLES=16;SNV=16;INDEL=0;STRATIFIED_FDR=1.0
DCAF8L2,ENST00000451261,.,.,0.006242025796969782,1.0,SAMPLES=124;SNV=133;INDEL=0;STRATIFIED_FDR=1.0
APOL3,ENST00000349314,.,.,0.006242025796969782,1.0,SAMPLES=28;SNV=29;INDEL=0;STRATIFIED_FDR=1.0
STH,ENST00000537309,.,.,0.006237620003506986,1.0,SAMPLES=12;SNV=13;INDEL=0;STRATIFIED_FDR=1.0
TNFSF10,ENST00000241261,.,.,0.006228808550665625,1.0,SAMPLES=43;SNV=45;INDEL=0;STRATIFIED_FDR=1.0
MARS,ENST00000262027,.,.,0.006228808550665625,1.0,SAMPLES=63;SNV=65;INDEL=0;STRATIFIED_FDR=1.0
TSPO,ENST00000329563,.,.,0.006211186181294638,1.0,SAMPLES=7;SNV=7;INDEL=0;STRATIFIED_FDR=1.0
CENPE,ENST00000265148,.,.,0.006202375264750505,1.0,SAMPLES=215;SNV=224;INDEL=3;STRATIFIED_FDR=1.0
PLK5,ENST00000334770,.,.,0.0061979698735106295,1.0,SAMPLES=10;SNV=10;INDEL=0;STRATIFIED_FDR=1.0
ASAH2B,ENST00000374006,.,.,0.006184753967908743,1.0,SAMPLES=4;SNV=4;INDEL=0;STRATIFIED_FDR=1.0
SPA17,ENST00000532692,.,.,0.0061759435875965605,1.0,SAMPLES=15;SNV=15;INDEL=1;STRATIFIED_FDR=1.0
GRK7,ENST00000264952,.,.,0.0061759435875965605,1.0,SAMPLES=83;SNV=86;INDEL=0;STRATIFIED_FDR=1.0
MIER2,ENST00000264819,.,.,0.00613629908786438,1.0,SAMPLES=47;SNV=49;INDEL=0;STRATIFIED_FDR=1.0
ZNF616,ENST00000600228,.,.,0.006131894366832863,1.0,SAMPLES=76;SNV=78;INDEL=1;STRATIFIED_FDR=1.0
SPDYA,ENST00000334056,.,.,0.006127489690474604,1.0,SAMPLES=25;SNV=26;INDEL=0;STRATIFIED_FDR=1.0
UGT2B17,ENST00000317746,.,.,0.0061230850587887945,1.0,SAMPLES=85;SNV=92;INDEL=0;STRATIFIED_FDR=1.0
PCYT1A,ENST00000292823,.,.,0.006109871431756658,1.0,SAMPLES=40;SNV=39;INDEL=1;STRATIFIED_FDR=1.0
HABP4,ENST00000375249,.,.,0.006101062570413943,1.0,SAMPLES=17;SNV=17;INDEL=0;STRATIFIED_FDR=1.0
USP27X,ENST00000508866,.,.,0.00609665820674346,1.0,SAMPLES=27;SNV=27;INDEL=0;STRATIFIED_FDR=1.0
SLC5A7,ENST00000264047,.,.,0.006065828911649222,1.0,SAMPLES=123;SNV=132;INDEL=1;STRATIFIED_FDR=1.0
DACT1,ENST00000335867,.,.,0.0060526170265226545,1.0,SAMPLES=143;SNV=147;INDEL=2;STRATIFIED_FDR=1.0
FOCAD,ENST00000380249,.,.,0.0060526170265226545,1.0,SAMPLES=114;SNV=117;INDEL=2;STRATIFIED_FDR=1.0
TSPYL6,ENST00000317802,.,.,0.006039405543309136,1.0,SAMPLES=48;SNV=49;INDEL=0;STRATIFIED_FDR=1.0
LOXHD1,ENST00000441551,.,.,0.006035001804881087,1.0,SAMPLES=109;SNV=115;INDEL=1;STRATIFIED_FDR=1.0
CCDC70,ENST00000242819,.,.,0.005977757268443925,1.0,SAMPLES=28;SNV=28;INDEL=0;STRATIFIED_FDR=1.0
DYRK2,ENST00000344096,.,.,0.005968951086358313,1.0,SAMPLES=46;SNV=46;INDEL=0;STRATIFIED_FDR=1.0
AP3D1,ENST00000355272,.,.,0.005964548062275606,1.0,SAMPLES=99;SNV=106;INDEL=1;STRATIFIED_FDR=1.0
EME1,ENST00000393271,.,.,0.00596014508283184,1.0,SAMPLES=36;SNV=36;INDEL=3;STRATIFIED_FDR=1.0
MAGEB6,ENST00000379034,.,.,0.005951339257857316,1.0,SAMPLES=155;SNV=158;INDEL=1;STRATIFIED_FDR=1.0
C1orf101,ENST00000366534,.,.,0.005951339257857316,1.0,SAMPLES=66;SNV=67;INDEL=0;STRATIFIED_FDR=1.0
FAM155B,ENST00000252338,.,.,0.005938130855164618,1.0,SAMPLES=49;SNV=50;INDEL=0;STRATIFIED_FDR=1.0
OR2G3,ENST00000320002,.,.,0.0059117152548582115,1.0,SAMPLES=124;SNV=129;INDEL=1;STRATIFIED_FDR=1.0
NPHP4,ENST00000378156,.,.,0.005902910411789988,1.0,SAMPLES=126;SNV=128;INDEL=1;STRATIFIED_FDR=1.0
VCX2,ENST00000317103,.,.,0.005885301261161031,1.0,SAMPLES=8;SNV=8;INDEL=0;STRATIFIED_FDR=1.0
EP400NL,ENST00000361109,.,.,0.005885301261161031,1.0,SAMPLES=15;SNV=17;INDEL=0;STRATIFIED_FDR=1.0
MSRA,ENST00000317173,.,.,0.005863290826876612,1.0,SAMPLES=28;SNV=27;INDEL=1;STRATIFIED_FDR=1.0
PCDHGB3,ENST00000576222,.,.,0.005841281508044233,1.0,SAMPLES=183;SNV=193;INDEL=2;STRATIFIED_FDR=1.0
GPR62,ENST00000322241,.,.,0.005836879778122023,1.0,SAMPLES=10;SNV=10;INDEL=0;STRATIFIED_FDR=1.0
TONSL,ENST00000409379,.,.,0.005823674856027807,1.0,SAMPLES=101;SNV=104;INDEL=2;STRATIFIED_FDR=1.0
WDR86,ENST00000334493,.,.,0.005823674856027807,1.0,SAMPLES=27;SNV=27;INDEL=0;STRATIFIED_FDR=1.0
FAM9B,ENST00000327220,.,.,0.005819273304550841,1.0,SAMPLES=23;SNV=24;INDEL=0;STRATIFIED_FDR=1.0
CTBS,ENST00000370630,.,.,0.005806068917770457,1.0,SAMPLES=17;SNV=18;INDEL=0;STRATIFIED_FDR=1.0
ZHX3,ENST00000309060,.,.,0.0057972662162834015,1.0,SAMPLES=74;SNV=81;INDEL=1;STRATIFIED_FDR=1.0
SPOCD1,ENST00000360482,.,.,0.005792864932447053,1.0,SAMPLES=96;SNV=102;INDEL=2;STRATIFIED_FDR=1.0
DEF8,ENST00000268676,.,.,0.005775260243128895,1.0,SAMPLES=44;SNV=46;INDEL=0;STRATIFIED_FDR=1.0
GPRC5B,ENST00000300571,.,.,0.005775260243128895,1.0,SAMPLES=65;SNV=68;INDEL=2;STRATIFIED_FDR=1.0
RBM12,ENST00000374114,.,.,0.005770859182301572,1.0,SAMPLES=73;SNV=74;INDEL=2;STRATIFIED_FDR=1.0
URB2,ENST00000258243,.,.,0.005770859182301572,1.0,SAMPLES=117;SNV=122;INDEL=3;STRATIFIED_FDR=1.0
TMEM186,ENST00000333050,.,.,0.0057664581660733915,1.0,SAMPLES=21;SNV=21;INDEL=0;STRATIFIED_FDR=1.0
RENBP,ENST00000393700,.,.,0.005753255384974273,1.0,SAMPLES=44;SNV=44;INDEL=1;STRATIFIED_FDR=1.0
SMARCD3,ENST00000262188,.,.,0.005753255384974273,1.0,SAMPLES=49;SNV=52;INDEL=1;STRATIFIED_FDR=1.0
SCG3,ENST00000220478,.,.,0.005753255384974273,1.0,SAMPLES=51;SNV=52;INDEL=0;STRATIFIED_FDR=1.0
SSC5D,ENST00000389623,.,.,0.005740053005234503,1.0,SAMPLES=55;SNV=54;INDEL=2;STRATIFIED_FDR=1.0
CLLU1OS,ENST00000378487,.,.,0.005731251641706647,1.0,SAMPLES=14;SNV=14;INDEL=0;STRATIFIED_FDR=1.0
ZNF79,ENST00000342483,.,.,0.005726851026829634,1.0,SAMPLES=47;SNV=45;INDEL=3;STRATIFIED_FDR=1.0
BAI3,ENST00000370598,.,.,0.005726851026829634,1.0,SAMPLES=395;SNV=424;INDEL=2;STRATIFIED_FDR=1.0
TLR6,ENST00000436693,.,.,0.005726851026829634,1.0,SAMPLES=65;SNV=68;INDEL=1;STRATIFIED_FDR=1.0
ZNF808,ENST00000359798,.,.,0.005718049930844822,1.0,SAMPLES=116;SNV=122;INDEL=0;STRATIFIED_FDR=1.0
EHD3,ENST00000322054,.,.,0.005718049930844822,1.0,SAMPLES=86;SNV=87;INDEL=2;STRATIFIED_FDR=1.0
TMEM239,ENST00000380593,.,.,0.005696047971161349,1.0,SAMPLES=11;SNV=11;INDEL=0;STRATIFIED_FDR=1.0
DHCR7,ENST00000355527,.,.,0.00568724749938039,1.0,SAMPLES=61;SNV=60;INDEL=2;STRATIFIED_FDR=1.0
IFI30,ENST00000407280,.,.,0.005682847330363273,1.0,SAMPLES=19;SNV=18;INDEL=1;STRATIFIED_FDR=1.0
UQCRC2,ENST00000268379,.,.,0.005674047126071147,1.0,SAMPLES=25;SNV=25;INDEL=1;STRATIFIED_FDR=1.0
STAB2,ENST00000388887,.,.,0.005674047126071147,1.0,SAMPLES=353;SNV=393;INDEL=3;STRATIFIED_FDR=1.0
CNTNAP2,ENST00000361727,.,.,0.005674047126071147,1.0,SAMPLES=420;SNV=478;INDEL=2;STRATIFIED_FDR=1.0
TMEM132D,ENST00000422113,.,.,0.0056388480919989875,1.0,SAMPLES=363;SNV=398;INDEL=2;STRATIFIED_FDR=1.0
BRINP1,ENST00000265922,.,.,0.005625649189684577,1.0,SAMPLES=247;SNV=269;INDEL=1;STRATIFIED_FDR=1.0
CPT1A,ENST00000265641,.,.,0.0056212496447195035,1.0,SAMPLES=102;SNV=104;INDEL=0;STRATIFIED_FDR=1.0
STARD13,ENST00000336934,.,.,0.00561245068849363,1.0,SAMPLES=133;SNV=136;INDEL=3;STRATIFIED_FDR=1.0
SLC22A18,ENST00000380574,.,.,0.00561245068849363,1.0,SAMPLES=28;SNV=28;INDEL=0;STRATIFIED_FDR=1.0
FYB,ENST00000540520,.,.,0.00561245068849363,1.0,SAMPLES=118;SNV=121;INDEL=3;STRATIFIED_FDR=1.0
DLAT,ENST00000280346,.,.,0.00561245068849363,1.0,SAMPLES=32;SNV=31;INDEL=1;STRATIFIED_FDR=1.0
APOBEC3D,ENST00000216099,.,.,0.00561245068849363,1.0,SAMPLES=28;SNV=28;INDEL=0;STRATIFIED_FDR=1.0
HSPG2,ENST00000374695,.,.,0.005599252588401864,1.0,SAMPLES=325;SNV=356;INDEL=6;STRATIFIED_FDR=1.0
CD68,ENST00000250092,.,.,0.005594853310833552,1.0,SAMPLES=20;SNV=20;INDEL=0;STRATIFIED_FDR=1.0
RAB40A,ENST00000372633,.,.,0.005594853310833552,1.0,SAMPLES=30;SNV=30;INDEL=0;STRATIFIED_FDR=1.0
MEFV,ENST00000219596,.,.,0.005586054889384852,1.0,SAMPLES=154;SNV=160;INDEL=1;STRATIFIED_FDR=1.0
ATP4A,ENST00000262623,.,.,0.005572857591418219,1.0,SAMPLES=126;SNV=132;INDEL=2;STRATIFIED_FDR=1.0
ADAMTS15,ENST00000299164,.,.,0.005572857591418219,1.0,SAMPLES=107;SNV=106;INDEL=2;STRATIFIED_FDR=1.0
TMEM214,ENST00000238788,.,.,0.005568458581214069,1.0,SAMPLES=54;SNV=57;INDEL=0;STRATIFIED_FDR=1.0
CD4,ENST00000011653,.,.,0.005550862985964013,1.0,SAMPLES=42;SNV=44;INDEL=1;STRATIFIED_FDR=1.0
HSD17B3,ENST00000375263,.,.,0.005550862985964013,1.0,SAMPLES=33;SNV=33;INDEL=0;STRATIFIED_FDR=1.0
TBX4,ENST00000240335,.,.,0.0055420654556661625,1.0,SAMPLES=83;SNV=84;INDEL=0;STRATIFIED_FDR=1.0
DGKB,ENST00000403951,.,.,0.00553326810357682,1.0,SAMPLES=170;SNV=179;INDEL=2;STRATIFIED_FDR=1.0
FUT2,ENST00000425340,.,.,0.005528869494358107,1.0,SAMPLES=33;SNV=33;INDEL=0;STRATIFIED_FDR=1.0
LY6K,ENST00000292430,.,.,0.005506877116487644,1.0,SAMPLES=17;SNV=18;INDEL=0;STRATIFIED_FDR=1.0
PPP1R10,ENST00000376511,.,.,0.005489284016005098,1.0,SAMPLES=75;SNV=78;INDEL=4;STRATIFIED_FDR=1.0
SERPINB9,ENST00000380698,.,.,0.0054760896583299756,1.0,SAMPLES=43;SNV=45;INDEL=0;STRATIFIED_FDR=1.0
USP32,ENST00000300896,.,.,0.00547169162818329,1.0,SAMPLES=111;SNV=117;INDEL=1;STRATIFIED_FDR=1.0
USP8,ENST00000433963,.,.,0.005467293642574344,1.0,SAMPLES=89;SNV=90;INDEL=1;STRATIFIED_FDR=1.0
TRPA1,ENST00000262209,.,.,0.005467293642574344,1.0,SAMPLES=251;SNV=256;INDEL=3;STRATIFIED_FDR=1.0
WNT2,ENST00000265441,.,.,0.005462895701502138,1.0,SAMPLES=58;SNV=58;INDEL=0;STRATIFIED_FDR=1.0
CLECL1,ENST00000327839,.,.,0.005454099952964582,1.0,SAMPLES=14;SNV=15;INDEL=0;STRATIFIED_FDR=1.0
UBE4B,ENST00000343090,.,.,0.005449702145497329,1.0,SAMPLES=118;SNV=118;INDEL=2;STRATIFIED_FDR=1.0
PSG6,ENST00000292125,.,.,0.005449702145497329,1.0,SAMPLES=102;SNV=109;INDEL=0;STRATIFIED_FDR=1.0
CHST4,ENST00000338482,.,.,0.005445304382563307,1.0,SAMPLES=54;SNV=54;INDEL=0;STRATIFIED_FDR=1.0
SULF2,ENST00000359930,.,.,0.005445304382563307,1.0,SAMPLES=116;SNV=117;INDEL=1;STRATIFIED_FDR=1.0
PCDHGA12,ENST00000252085,.,.,0.005445304382563307,1.0,SAMPLES=163;SNV=165;INDEL=4;STRATIFIED_FDR=1.0
ACSBG2,ENST00000586696,.,.,0.005432111360951257,1.0,SAMPLES=73;SNV=73;INDEL=1;STRATIFIED_FDR=1.0
C12orf71,ENST00000429849,.,.,0.00542771377614089,1.0,SAMPLES=24;SNV=26;INDEL=0;STRATIFIED_FDR=1.0
ACOX2,ENST00000302819,.,.,0.005423316235859244,1.0,SAMPLES=61;SNV=62;INDEL=0;STRATIFIED_FDR=1.0
TIMM21,ENST00000169551,.,.,0.005418918740105318,1.0,SAMPLES=21;SNV=23;INDEL=0;STRATIFIED_FDR=1.0
SH3KBP1,ENST00000397821,.,.,0.0054145212888783096,1.0,SAMPLES=67;SNV=66;INDEL=2;STRATIFIED_FDR=1.0
B3GALT2,ENST00000367434,.,.,0.0054145212888783096,1.0,SAMPLES=33;SNV=36;INDEL=1;STRATIFIED_FDR=1.0
ZNF324B,ENST00000336614,.,.,0.005401329202349426,1.0,SAMPLES=61;SNV=62;INDEL=0;STRATIFIED_FDR=1.0
SNTN,ENST00000343837,.,.,0.005396931929220824,1.0,SAMPLES=22;SNV=22;INDEL=0;STRATIFIED_FDR=1.0
PFAS,ENST00000314666,.,.,0.005374946231395327,1.0,SAMPLES=102;SNV=111;INDEL=0;STRATIFIED_FDR=1.0
MLKL,ENST00000308807,.,.,0.00537054922538741,1.0,SAMPLES=39;SNV=42;INDEL=0;STRATIFIED_FDR=1.0
CLDN9,ENST00000445369,.,.,0.005361755346921478,1.0,SAMPLES=30;SNV=37;INDEL=0;STRATIFIED_FDR=1.0
ZFP92,ENST00000338647,.,.,0.005357358474461709,1.0,SAMPLES=29;SNV=30;INDEL=0;STRATIFIED_FDR=1.0
NXF2,ENST00000395088,.,.,0.005352961646516138,1.0,SAMPLES=31;SNV=31;INDEL=0;STRATIFIED_FDR=1.0
CFHR1,ENST00000320493,.,.,0.00534416812416418,1.0,SAMPLES=53;SNV=54;INDEL=0;STRATIFIED_FDR=1.0
AIFM2,ENST00000307864,.,.,0.005330978174470584,1.0,SAMPLES=28;SNV=28;INDEL=0;STRATIFIED_FDR=1.0
MYLK,ENST00000360304,.,.,0.005313392197998635,1.0,SAMPLES=258;SNV=276;INDEL=1;STRATIFIED_FDR=1.0
ZNF229,ENST00000588931,.,.,0.005313392197998635,1.0,SAMPLES=150;SNV=159;INDEL=3;STRATIFIED_FDR=1.0
NBPF4,ENST00000415641,.,.,0.005308995815146011,1.0,SAMPLES=3;SNV=3;INDEL=0;STRATIFIED_FDR=1.0
SHPK,ENST00000225519,.,.,0.005304599476797721,1.0,SAMPLES=38;SNV=38;INDEL=0;STRATIFIED_FDR=1.0
C20orf96,ENST00000360321,.,.,0.005291410728769746,1.0,SAMPLES=32;SNV=31;INDEL=1;STRATIFIED_FDR=1.0
C1orf109,ENST00000358011,.,.,0.005291410728769746,1.0,SAMPLES=19;SNV=20;INDEL=0;STRATIFIED_FDR=1.0
